"date_time","temp","rH","year","month","day","season"
2007-12-18 20:45:00,-1.9,66.15,2007,12,18,"2007/8"
2007-12-18 21:00:00,-1.73,70,2007,12,18,"2007/8"
2007-12-18 21:15:00,-1.4,70.9,2007,12,18,"2007/8"
2007-12-18 21:30:00,-1.29,72.3,2007,12,18,"2007/8"
2007-12-18 21:45:00,-1.28,72.3,2007,12,18,"2007/8"
2007-12-18 22:00:00,-1.03,69.56,2007,12,18,"2007/8"
2007-12-18 22:15:00,-1.27,70.9,2007,12,18,"2007/8"
2007-12-18 22:30:00,-1.07,66.06,2007,12,18,"2007/8"
2007-12-18 22:45:00,-0.87,67.81,2007,12,18,"2007/8"
2007-12-18 23:00:00,-0.94,66.66,2007,12,18,"2007/8"
2007-12-18 23:15:00,-0.52,68.07,2007,12,18,"2007/8"
2007-12-18 23:30:00,-0.98,70.7,2007,12,18,"2007/8"
2007-12-18 23:45:00,-0.49,71.1,2007,12,18,"2007/8"
2007-12-19 00:00:00,-1.07,72.6,2007,12,19,"2007/8"
2007-12-19 00:15:00,-0.71,74.7,2007,12,19,"2007/8"
2007-12-19 00:30:00,-0.73,76.3,2007,12,19,"2007/8"
2007-12-19 00:45:00,-0.73,73.8,2007,12,19,"2007/8"
2007-12-19 01:00:00,-0.69,72.8,2007,12,19,"2007/8"
2007-12-19 01:15:00,-0.66,71,2007,12,19,"2007/8"
2007-12-19 01:30:00,0.99,63.35,2007,12,19,"2007/8"
2007-12-19 01:45:00,0.47,62.01,2007,12,19,"2007/8"
2007-12-19 02:00:00,0.27,51.86,2007,12,19,"2007/8"
2007-12-19 02:15:00,0.15,54.08,2007,12,19,"2007/8"
2007-12-19 02:30:00,0.55,52.27,2007,12,19,"2007/8"
2007-12-19 02:45:00,0.42,60.93,2007,12,19,"2007/8"
2007-12-19 03:00:00,0.42,52.74,2007,12,19,"2007/8"
2007-12-19 03:15:00,0.46,54.08,2007,12,19,"2007/8"
2007-12-19 03:30:00,0.6,55.29,2007,12,19,"2007/8"
2007-12-19 03:45:00,1.51,55.36,2007,12,19,"2007/8"
2007-12-19 04:00:00,0.79,59.25,2007,12,19,"2007/8"
2007-12-19 04:15:00,1.17,55.76,2007,12,19,"2007/8"
2007-12-19 04:30:00,0.46,63.2,2007,12,19,"2007/8"
2007-12-19 04:45:00,0.03,68.17,2007,12,19,"2007/8"
2007-12-19 05:00:00,-0.82,70.8,2007,12,19,"2007/8"
2007-12-19 05:15:00,-0.59,69.12,2007,12,19,"2007/8"
2007-12-19 05:30:00,-0.11,65.97,2007,12,19,"2007/8"
2007-12-19 05:45:00,0.49,56.23,2007,12,19,"2007/8"
2007-12-19 06:00:00,0.45,54.01,2007,12,19,"2007/8"
2007-12-19 06:15:00,-0.14,57.44,2007,12,19,"2007/8"
2007-12-19 06:30:00,-0.28,57.84,2007,12,19,"2007/8"
2007-12-19 06:45:00,-0.44,56.77,2007,12,19,"2007/8"
2007-12-19 07:00:00,-0.35,57.17,2007,12,19,"2007/8"
2007-12-19 07:15:00,-0.56,55.9,2007,12,19,"2007/8"
2007-12-19 07:30:00,-0.46,51.26,2007,12,19,"2007/8"
2007-12-19 07:45:00,-0.65,52.74,2007,12,19,"2007/8"
2007-12-19 08:00:00,-0.57,58.52,2007,12,19,"2007/8"
2007-12-19 08:15:00,-0.53,57.98,2007,12,19,"2007/8"
2007-12-19 08:30:00,0.11,64.7,2007,12,19,"2007/8"
2007-12-19 08:45:00,-0.43,72.7,2007,12,19,"2007/8"
2007-12-19 09:00:00,-0.37,71.5,2007,12,19,"2007/8"
2007-12-19 09:15:00,0.09,69.48,2007,12,19,"2007/8"
2007-12-19 09:30:00,-1.17,68.48,2007,12,19,"2007/8"
2007-12-19 09:45:00,-1.33,69.22,2007,12,19,"2007/8"
2007-12-19 10:00:00,-1.28,70.9,2007,12,19,"2007/8"
2007-12-19 10:15:00,-1.43,72.1,2007,12,19,"2007/8"
2007-12-19 10:30:00,-1.53,77.7,2007,12,19,"2007/8"
2007-12-19 10:45:00,-1.84,76.9,2007,12,19,"2007/8"
2007-12-19 11:00:00,-2.31,81.8,2007,12,19,"2007/8"
2007-12-19 11:15:00,-2.12,82,2007,12,19,"2007/8"
2007-12-19 11:30:00,-2.42,78.1,2007,12,19,"2007/8"
2007-12-19 11:45:00,-2.55,83.6,2007,12,19,"2007/8"
2007-12-19 12:00:00,-2.6,85.5,2007,12,19,"2007/8"
2007-12-19 12:15:00,-3.38,89.2,2007,12,19,"2007/8"
2007-12-19 12:30:00,-3.37,88.9,2007,12,19,"2007/8"
2007-12-19 12:45:00,-3.5,89.9,2007,12,19,"2007/8"
2007-12-19 13:00:00,-3.83,91.8,2007,12,19,"2007/8"
2007-12-19 13:15:00,-3.73,92.4,2007,12,19,"2007/8"
2007-12-19 13:30:00,-3.85,93.3,2007,12,19,"2007/8"
2007-12-19 13:45:00,-4.38,92.2,2007,12,19,"2007/8"
2007-12-19 14:00:00,-4.28,87.7,2007,12,19,"2007/8"
2007-12-19 14:15:00,-4.54,87.9,2007,12,19,"2007/8"
2007-12-19 14:30:00,-4.26,87.2,2007,12,19,"2007/8"
2007-12-19 14:45:00,-4.24,85.5,2007,12,19,"2007/8"
2007-12-19 15:00:00,-4.13,85.3,2007,12,19,"2007/8"
2007-12-19 15:15:00,-4.23,82.7,2007,12,19,"2007/8"
2007-12-19 15:30:00,-3.85,79.7,2007,12,19,"2007/8"
2007-12-19 15:45:00,-4.15,80.8,2007,12,19,"2007/8"
2007-12-19 16:00:00,-4.26,81.6,2007,12,19,"2007/8"
2007-12-19 16:15:00,-4.53,82.6,2007,12,19,"2007/8"
2007-12-19 16:30:00,-4.36,84,2007,12,19,"2007/8"
2007-12-19 16:45:00,-4.25,83.6,2007,12,19,"2007/8"
2007-12-19 17:00:00,-4.21,83.3,2007,12,19,"2007/8"
2007-12-19 17:15:00,-4.26,84.1,2007,12,19,"2007/8"
2007-12-19 17:30:00,-4.01,84.3,2007,12,19,"2007/8"
2007-12-19 17:45:00,-2.91,77.9,2007,12,19,"2007/8"
2007-12-19 18:00:00,-2.83,75.3,2007,12,19,"2007/8"
2007-12-19 18:15:00,-4.11,85.7,2007,12,19,"2007/8"
2007-12-19 18:30:00,-4.15,86.5,2007,12,19,"2007/8"
2007-12-19 18:45:00,-3.25,82.5,2007,12,19,"2007/8"
2007-12-19 19:00:00,-2.57,81.3,2007,12,19,"2007/8"
2007-12-19 19:15:00,-3.01,85.1,2007,12,19,"2007/8"
2007-12-19 19:30:00,-3.15,83.9,2007,12,19,"2007/8"
2007-12-19 19:45:00,-3.1,83.9,2007,12,19,"2007/8"
2007-12-19 20:00:00,-3,83.8,2007,12,19,"2007/8"
2007-12-19 20:15:00,-2.36,82.6,2007,12,19,"2007/8"
2007-12-19 20:30:00,-2.43,81.6,2007,12,19,"2007/8"
2007-12-19 20:45:00,-2.06,80.6,2007,12,19,"2007/8"
2007-12-19 21:00:00,-2.11,82,2007,12,19,"2007/8"
2007-12-19 21:15:00,-1.23,78.7,2007,12,19,"2007/8"
2007-12-19 21:30:00,-1.54,78.9,2007,12,19,"2007/8"
2007-12-19 21:45:00,-2.09,81.5,2007,12,19,"2007/8"
2007-12-19 22:00:00,-1.89,80.5,2007,12,19,"2007/8"
2007-12-19 22:15:00,-1.28,78.3,2007,12,19,"2007/8"
2007-12-19 22:30:00,-1.63,76.8,2007,12,19,"2007/8"
2007-12-19 22:45:00,-1.34,76.1,2007,12,19,"2007/8"
2007-12-19 23:00:00,-1.49,75.5,2007,12,19,"2007/8"
2007-12-19 23:15:00,-1.3,75.7,2007,12,19,"2007/8"
2007-12-19 23:30:00,-1.34,72.6,2007,12,19,"2007/8"
2007-12-19 23:45:00,-1.12,73.6,2007,12,19,"2007/8"
2007-12-20 00:00:00,-0.99,73,2007,12,20,"2007/8"
2007-12-20 00:15:00,-0.59,74.8,2007,12,20,"2007/8"
2007-12-20 00:30:00,-1.01,72.3,2007,12,20,"2007/8"
2007-12-20 00:45:00,-1.02,72.7,2007,12,20,"2007/8"
2007-12-20 01:00:00,-0.82,70.7,2007,12,20,"2007/8"
2007-12-20 01:15:00,-0.57,73.9,2007,12,20,"2007/8"
2007-12-20 01:30:00,-0.74,69.44,2007,12,20,"2007/8"
2007-12-20 01:45:00,-0.43,69.04,2007,12,20,"2007/8"
2007-12-20 02:00:00,-0.59,65.21,2007,12,20,"2007/8"
2007-12-20 02:15:00,0.15,67.63,2007,12,20,"2007/8"
2007-12-20 02:30:00,-0.54,64.2,2007,12,20,"2007/8"
2007-12-20 02:45:00,0.03,64,2007,12,20,"2007/8"
2007-12-20 03:00:00,-0.27,66.89,2007,12,20,"2007/8"
2007-12-20 03:15:00,-0.2,66.15,2007,12,20,"2007/8"
2007-12-20 03:30:00,-0.03,70.3,2007,12,20,"2007/8"
2007-12-20 03:45:00,-0.36,67.36,2007,12,20,"2007/8"
2007-12-20 04:00:00,-0.57,67.49,2007,12,20,"2007/8"
2007-12-20 04:15:00,-0.37,68.44,2007,12,20,"2007/8"
2007-12-20 04:30:00,-0.44,63.4,2007,12,20,"2007/8"
2007-12-20 04:45:00,-0.72,61.32,2007,12,20,"2007/8"
2007-12-20 05:00:00,-0.3,61.52,2007,12,20,"2007/8"
2007-12-20 05:15:00,-0.12,62.66,2007,12,20,"2007/8"
2007-12-20 05:30:00,-0.35,61.85,2007,12,20,"2007/8"
2007-12-20 05:45:00,-0.36,65.35,2007,12,20,"2007/8"
2007-12-20 06:00:00,-0.59,65.55,2007,12,20,"2007/8"
2007-12-20 06:15:00,-0.65,61.26,2007,12,20,"2007/8"
2007-12-20 06:30:00,-0.59,62.74,2007,12,20,"2007/8"
2007-12-20 06:45:00,-0.42,64.35,2007,12,20,"2007/8"
2007-12-20 07:00:00,-0.79,64.89,2007,12,20,"2007/8"
2007-12-20 07:15:00,-0.04,62.4,2007,12,20,"2007/8"
2007-12-20 07:30:00,-0.86,68.04,2007,12,20,"2007/8"
2007-12-20 07:45:00,-0.11,66.83,2007,12,20,"2007/8"
2007-12-20 08:00:00,-0.71,67.24,2007,12,20,"2007/8"
2007-12-20 08:15:00,-0.38,65.97,2007,12,20,"2007/8"
2007-12-20 08:30:00,-0.41,68.19,2007,12,20,"2007/8"
2007-12-20 08:45:00,-0.38,70.7,2007,12,20,"2007/8"
2007-12-20 09:00:00,-0.94,70.4,2007,12,20,"2007/8"
2007-12-20 09:15:00,-0.74,70.1,2007,12,20,"2007/8"
2007-12-20 09:30:00,-0.75,71.1,2007,12,20,"2007/8"
2007-12-20 09:45:00,-1.37,73.7,2007,12,20,"2007/8"
2007-12-20 10:00:00,-1.51,74.3,2007,12,20,"2007/8"
2007-12-20 10:15:00,-1.96,77.8,2007,12,20,"2007/8"
2007-12-20 10:30:00,-1.95,82.9,2007,12,20,"2007/8"
2007-12-20 10:45:00,-2.4,82.5,2007,12,20,"2007/8"
2007-12-20 11:00:00,-2.68,85.6,2007,12,20,"2007/8"
2007-12-20 11:15:00,-3.01,84,2007,12,20,"2007/8"
2007-12-20 11:30:00,-2.95,86.3,2007,12,20,"2007/8"
2007-12-20 11:45:00,-3.33,87.1,2007,12,20,"2007/8"
2007-12-20 12:00:00,-2.97,85.9,2007,12,20,"2007/8"
2007-12-20 12:15:00,-3.06,86.1,2007,12,20,"2007/8"
2007-12-20 12:30:00,-2.78,83.6,2007,12,20,"2007/8"
2007-12-20 12:45:00,-4.12,85.6,2007,12,20,"2007/8"
2007-12-20 13:00:00,-3.78,87.5,2007,12,20,"2007/8"
2007-12-20 13:15:00,-3.41,86.1,2007,12,20,"2007/8"
2007-12-20 13:30:00,-3.48,85.9,2007,12,20,"2007/8"
2007-12-20 13:45:00,-4.11,89.8,2007,12,20,"2007/8"
2007-12-20 14:00:00,-4.33,90.5,2007,12,20,"2007/8"
2007-12-20 14:15:00,-3.99,88.5,2007,12,20,"2007/8"
2007-12-20 14:30:00,-4.23,87.2,2007,12,20,"2007/8"
2007-12-20 14:45:00,-4.38,87,2007,12,20,"2007/8"
2007-12-20 15:00:00,-3.3,79.7,2007,12,20,"2007/8"
2007-12-20 15:15:00,-3.2,77.8,2007,12,20,"2007/8"
2007-12-20 15:30:00,-2.88,78.2,2007,12,20,"2007/8"
2007-12-20 15:45:00,-3.6,82.1,2007,12,20,"2007/8"
2007-12-20 16:00:00,-4.32,86.8,2007,12,20,"2007/8"
2007-12-20 16:15:00,-4.75,88.4,2007,12,20,"2007/8"
2007-12-20 16:30:00,-4.51,88.7,2007,12,20,"2007/8"
2007-12-20 16:45:00,-4.17,87.7,2007,12,20,"2007/8"
2007-12-20 17:00:00,-4.86,90,2007,12,20,"2007/8"
2007-12-20 17:15:00,-4.32,89.8,2007,12,20,"2007/8"
2007-12-20 17:30:00,-4.25,88.9,2007,12,20,"2007/8"
2007-12-20 17:45:00,-3.89,85.3,2007,12,20,"2007/8"
2007-12-20 18:00:00,-3.01,77.7,2007,12,20,"2007/8"
2007-12-20 18:15:00,-3.04,74.8,2007,12,20,"2007/8"
2007-12-20 18:30:00,-3.27,79.1,2007,12,20,"2007/8"
2007-12-20 18:45:00,-2.72,73.6,2007,12,20,"2007/8"
2007-12-20 19:00:00,-1.27,63.16,2007,12,20,"2007/8"
2007-12-20 19:15:00,-1.44,68.13,2007,12,20,"2007/8"
2007-12-20 19:30:00,-0.93,74,2007,12,20,"2007/8"
2007-12-20 19:45:00,-1.56,72.7,2007,12,20,"2007/8"
2007-12-20 20:00:00,-1.91,70.8,2007,12,20,"2007/8"
2007-12-20 20:15:00,-1.85,73.5,2007,12,20,"2007/8"
2007-12-20 20:30:00,-1.58,71.5,2007,12,20,"2007/8"
2007-12-20 20:45:00,-1.86,73.7,2007,12,20,"2007/8"
2007-12-20 21:00:00,-1.28,75.8,2007,12,20,"2007/8"
2007-12-20 21:15:00,-1.15,74.7,2007,12,20,"2007/8"
2007-12-20 21:30:00,-1.42,74.4,2007,12,20,"2007/8"
2007-12-20 21:45:00,-1.56,83.3,2007,12,20,"2007/8"
2007-12-20 22:00:00,-1.68,83.5,2007,12,20,"2007/8"
2007-12-20 22:15:00,-1.44,78.6,2007,12,20,"2007/8"
2007-12-20 22:30:00,-1.25,72.8,2007,12,20,"2007/8"
2007-12-20 22:45:00,-1.33,79,2007,12,20,"2007/8"
2007-12-20 23:00:00,-1.01,79.5,2007,12,20,"2007/8"
2007-12-20 23:15:00,-1.11,80,2007,12,20,"2007/8"
2007-12-20 23:30:00,-1.34,81.5,2007,12,20,"2007/8"
2007-12-20 23:45:00,-1.13,80.7,2007,12,20,"2007/8"
2007-12-21 00:00:00,-0.38,71.9,2007,12,21,"2007/8"
2007-12-21 00:15:00,-0.42,59.14,2007,12,21,"2007/8"
2007-12-21 00:30:00,-0.1,66.33,2007,12,21,"2007/8"
2007-12-21 00:45:00,-0.41,55.17,2007,12,21,"2007/8"
2007-12-21 01:00:00,0.19,58.93,2007,12,21,"2007/8"
2007-12-21 01:15:00,-0.43,65.58,2007,12,21,"2007/8"
2007-12-21 01:30:00,0.66,60.6,2007,12,21,"2007/8"
2007-12-21 01:45:00,0.8,68.26,2007,12,21,"2007/8"
2007-12-21 02:00:00,-0.53,65.91,2007,12,21,"2007/8"
2007-12-21 02:15:00,-0.59,57.17,2007,12,21,"2007/8"
2007-12-21 02:30:00,-0.33,51.2,2007,12,21,"2007/8"
2007-12-21 02:45:00,0.28,49.99,2007,12,21,"2007/8"
2007-12-21 03:00:00,0.73,38.03,2007,12,21,"2007/8"
2007-12-21 03:15:00,0.06,68.48,2007,12,21,"2007/8"
2007-12-21 03:30:00,-0.04,65.59,2007,12,21,"2007/8"
2007-12-21 03:45:00,-0.63,79.3,2007,12,21,"2007/8"
2007-12-21 04:00:00,-0.43,78.3,2007,12,21,"2007/8"
2007-12-21 04:15:00,-0.59,83.8,2007,12,21,"2007/8"
2007-12-21 04:30:00,-0.22,83.7,2007,12,21,"2007/8"
2007-12-21 04:45:00,-0.01,80.4,2007,12,21,"2007/8"
2007-12-21 05:00:00,0.25,75,2007,12,21,"2007/8"
2007-12-21 05:15:00,-0.14,75.1,2007,12,21,"2007/8"
2007-12-21 05:30:00,-0.35,75.9,2007,12,21,"2007/8"
2007-12-21 05:45:00,-0.21,66.35,2007,12,21,"2007/8"
2007-12-21 06:00:00,0.19,67.09,2007,12,21,"2007/8"
2007-12-21 06:15:00,0.47,68.37,2007,12,21,"2007/8"
2007-12-21 06:30:00,0.48,67.16,2007,12,21,"2007/8"
2007-12-21 06:45:00,0.54,64.81,2007,12,21,"2007/8"
2007-12-21 07:00:00,0.09,69.58,2007,12,21,"2007/8"
2007-12-21 07:15:00,0.1,72.5,2007,12,21,"2007/8"
2007-12-21 07:30:00,0.13,71.7,2007,12,21,"2007/8"
2007-12-21 07:45:00,-0.32,76.2,2007,12,21,"2007/8"
2007-12-21 08:00:00,-0.46,75.7,2007,12,21,"2007/8"
2007-12-21 08:15:00,-0.34,80.1,2007,12,21,"2007/8"
2007-12-21 08:30:00,-0.79,81.5,2007,12,21,"2007/8"
2007-12-21 08:45:00,-0.83,83.9,2007,12,21,"2007/8"
2007-12-21 09:00:00,-0.6,80,2007,12,21,"2007/8"
2007-12-21 09:15:00,-0.3,76.4,2007,12,21,"2007/8"
2007-12-21 09:30:00,-0.33,75,2007,12,21,"2007/8"
2007-12-21 09:45:00,-0.69,82.4,2007,12,21,"2007/8"
2007-12-21 10:00:00,-0.42,73.6,2007,12,21,"2007/8"
2007-12-21 10:15:00,-0.38,76.4,2007,12,21,"2007/8"
2007-12-21 10:30:00,-0.49,74.8,2007,12,21,"2007/8"
2007-12-21 10:45:00,-0.39,72.5,2007,12,21,"2007/8"
2007-12-21 11:00:00,-0.73,78.8,2007,12,21,"2007/8"
2007-12-21 11:15:00,-1.11,81.7,2007,12,21,"2007/8"
2007-12-21 11:30:00,-1.29,83.2,2007,12,21,"2007/8"
2007-12-21 11:45:00,-1.04,80.5,2007,12,21,"2007/8"
2007-12-21 12:00:00,-1.53,87.7,2007,12,21,"2007/8"
2007-12-21 12:15:00,-1.12,80.6,2007,12,21,"2007/8"
2007-12-21 12:30:00,-0.84,76.6,2007,12,21,"2007/8"
2007-12-21 12:45:00,-1.34,84.2,2007,12,21,"2007/8"
2007-12-21 13:00:00,-1.65,88.3,2007,12,21,"2007/8"
2007-12-21 13:15:00,-0.52,68.65,2007,12,21,"2007/8"
2007-12-21 13:30:00,-0.67,70.4,2007,12,21,"2007/8"
2007-12-21 13:45:00,-0.85,73.6,2007,12,21,"2007/8"
2007-12-21 14:00:00,-1.76,85.5,2007,12,21,"2007/8"
2007-12-21 14:15:00,-2.28,93.7,2007,12,21,"2007/8"
2007-12-21 14:30:00,-1.98,89.7,2007,12,21,"2007/8"
2007-12-21 14:45:00,-1.23,76.3,2007,12,21,"2007/8"
2007-12-21 15:00:00,-1.05,71.7,2007,12,21,"2007/8"
2007-12-21 15:15:00,0.35,51.98,2007,12,21,"2007/8"
2007-12-21 15:30:00,-0.15,53.59,2007,12,21,"2007/8"
2007-12-21 15:45:00,-1.73,75.4,2007,12,21,"2007/8"
2007-12-21 16:00:00,0.02,52.78,2007,12,21,"2007/8"
2007-12-21 16:15:00,0.08,52.24,2007,12,21,"2007/8"
2007-12-21 16:30:00,0.36,48.55,2007,12,21,"2007/8"
2007-12-21 16:45:00,0.07,52.84,2007,12,21,"2007/8"
2007-12-21 17:00:00,-0.38,58.42,2007,12,21,"2007/8"
2007-12-21 17:15:00,-1.46,74.5,2007,12,21,"2007/8"
2007-12-21 17:30:00,0.02,58.35,2007,12,21,"2007/8"
2007-12-21 17:45:00,-0.61,65.28,2007,12,21,"2007/8"
2007-12-21 18:00:00,0.17,59.76,2007,12,21,"2007/8"
2007-12-21 18:15:00,-0.24,65.14,2007,12,21,"2007/8"
2007-12-21 18:30:00,-0.49,67.83,2007,12,21,"2007/8"
2007-12-21 18:45:00,0,62.32,2007,12,21,"2007/8"
2007-12-21 19:00:00,0.14,59.03,2007,12,21,"2007/8"
2007-12-21 19:15:00,0.15,62.52,2007,12,21,"2007/8"
2007-12-21 19:30:00,0.58,58.02,2007,12,21,"2007/8"
2007-12-21 19:45:00,0.4,59.36,2007,12,21,"2007/8"
2007-12-21 20:00:00,1.05,57.27,2007,12,21,"2007/8"
2007-12-21 20:15:00,1.06,54.44,2007,12,21,"2007/8"
2007-12-21 20:30:00,0.46,60.28,2007,12,21,"2007/8"
2007-12-21 20:45:00,-1.21,81.2,2007,12,21,"2007/8"
2007-12-21 21:00:00,-0.81,79.6,2007,12,21,"2007/8"
2007-12-21 21:15:00,-0.14,71.6,2007,12,21,"2007/8"
2007-12-21 21:30:00,-0.23,71.3,2007,12,21,"2007/8"
2007-12-21 21:45:00,-0.08,74,2007,12,21,"2007/8"
2007-12-21 22:00:00,0.04,72.2,2007,12,21,"2007/8"
2007-12-21 22:15:00,-0.6,76.3,2007,12,21,"2007/8"
2007-12-21 22:30:00,-0.15,75.4,2007,12,21,"2007/8"
2007-12-21 22:45:00,-0.31,75.1,2007,12,21,"2007/8"
2007-12-21 23:00:00,-0.45,73.7,2007,12,21,"2007/8"
2007-12-21 23:15:00,-0.04,72.2,2007,12,21,"2007/8"
2007-12-21 23:30:00,0.35,71,2007,12,21,"2007/8"
2007-12-21 23:45:00,0.55,70,2007,12,21,"2007/8"
2007-12-22 00:00:00,0.98,67.67,2007,12,22,"2007/8"
2007-12-22 00:15:00,0.4,70.5,2007,12,22,"2007/8"
2007-12-22 00:30:00,0.23,70.1,2007,12,22,"2007/8"
2007-12-22 00:45:00,1.27,74.2,2007,12,22,"2007/8"
2007-12-22 01:00:00,0.74,73.9,2007,12,22,"2007/8"
2007-12-22 01:15:00,0.92,74.9,2007,12,22,"2007/8"
2007-12-22 01:30:00,0.33,73.5,2007,12,22,"2007/8"
2007-12-22 01:45:00,0.71,78,2007,12,22,"2007/8"
2007-12-22 02:00:00,0.41,77.3,2007,12,22,"2007/8"
2007-12-22 02:15:00,0.69,73,2007,12,22,"2007/8"
2007-12-22 02:30:00,0.98,71.1,2007,12,22,"2007/8"
2007-12-22 02:45:00,1.07,70.3,2007,12,22,"2007/8"
2007-12-22 03:00:00,0.54,72.7,2007,12,22,"2007/8"
2007-12-22 03:15:00,1.24,71.1,2007,12,22,"2007/8"
2007-12-22 03:30:00,1.46,69.82,2007,12,22,"2007/8"
2007-12-22 03:45:00,1.94,69.35,2007,12,22,"2007/8"
2007-12-22 04:00:00,1.48,68.95,2007,12,22,"2007/8"
2007-12-22 04:15:00,0.75,68.55,2007,12,22,"2007/8"
2007-12-22 04:30:00,0.61,71,2007,12,22,"2007/8"
2007-12-22 04:45:00,1.2,74.3,2007,12,22,"2007/8"
2007-12-22 05:00:00,0.74,70.6,2007,12,22,"2007/8"
2007-12-22 05:15:00,0.35,74.9,2007,12,22,"2007/8"
2007-12-22 05:30:00,0.56,73.4,2007,12,22,"2007/8"
2007-12-22 05:45:00,-0.15,75.5,2007,12,22,"2007/8"
2007-12-22 06:00:00,1.12,69.02,2007,12,22,"2007/8"
2007-12-22 06:15:00,0.03,67.75,2007,12,22,"2007/8"
2007-12-22 06:30:00,0.53,62.59,2007,12,22,"2007/8"
2007-12-22 06:45:00,0.37,64.47,2007,12,22,"2007/8"
2007-12-22 07:00:00,0.37,60.91,2007,12,22,"2007/8"
2007-12-22 07:15:00,0.49,64.74,2007,12,22,"2007/8"
2007-12-22 07:30:00,0.4,60.24,2007,12,22,"2007/8"
2007-12-22 07:45:00,0.4,61.79,2007,12,22,"2007/8"
2007-12-22 08:00:00,0.84,65.75,2007,12,22,"2007/8"
2007-12-22 08:15:00,0.77,68.1,2007,12,22,"2007/8"
2007-12-22 08:30:00,0.4,68.44,2007,12,22,"2007/8"
2007-12-22 08:45:00,-0.82,75.5,2007,12,22,"2007/8"
2007-12-22 09:00:00,-0.77,76.2,2007,12,22,"2007/8"
2007-12-22 09:15:00,-1.41,79.6,2007,12,22,"2007/8"
2007-12-22 09:30:00,-1.32,79.1,2007,12,22,"2007/8"
2007-12-22 09:45:00,-1.11,77.5,2007,12,22,"2007/8"
2007-12-22 10:00:00,-2.04,84.8,2007,12,22,"2007/8"
2007-12-22 10:15:00,-1.97,82.9,2007,12,22,"2007/8"
2007-12-22 10:30:00,-1.16,75.6,2007,12,22,"2007/8"
2007-12-22 10:45:00,-1.87,80.7,2007,12,22,"2007/8"
2007-12-22 11:00:00,-2.33,85.2,2007,12,22,"2007/8"
2007-12-22 11:15:00,-2.88,87.5,2007,12,22,"2007/8"
2007-12-22 11:30:00,-2.83,85.3,2007,12,22,"2007/8"
2007-12-22 11:45:00,-2.91,84.9,2007,12,22,"2007/8"
2007-12-22 12:00:00,-3.16,85.3,2007,12,22,"2007/8"
2007-12-22 12:15:00,-3.08,83.8,2007,12,22,"2007/8"
2007-12-22 12:30:00,-2.4,79.2,2007,12,22,"2007/8"
2007-12-22 12:45:00,-1.87,76.6,2007,12,22,"2007/8"
2007-12-22 13:00:00,-1.66,75.5,2007,12,22,"2007/8"
2007-12-22 13:15:00,-2.87,73.2,2007,12,22,"2007/8"
2007-12-22 13:30:00,-3.73,85,2007,12,22,"2007/8"
2007-12-22 13:45:00,-2.11,68.21,2007,12,22,"2007/8"
2007-12-22 14:00:00,-0.85,59.87,2007,12,22,"2007/8"
2007-12-22 14:15:00,-1.99,70.4,2007,12,22,"2007/8"
2007-12-22 14:30:00,-3.61,79,2007,12,22,"2007/8"
2007-12-22 14:45:00,-5.01,86.9,2007,12,22,"2007/8"
2007-12-22 15:00:00,-5.4,89.6,2007,12,22,"2007/8"
2007-12-22 15:15:00,-4.67,88.4,2007,12,22,"2007/8"
2007-12-22 15:30:00,-4.51,83.8,2007,12,22,"2007/8"
2007-12-22 15:45:00,-5.37,89.8,2007,12,22,"2007/8"
2007-12-22 16:00:00,-4.83,85.1,2007,12,22,"2007/8"
2007-12-22 16:15:00,-4.37,81.1,2007,12,22,"2007/8"
2007-12-22 16:30:00,-4.89,81.6,2007,12,22,"2007/8"
2007-12-22 16:45:00,-5.68,86.5,2007,12,22,"2007/8"
2007-12-22 17:00:00,-4.94,84.1,2007,12,22,"2007/8"
2007-12-22 17:15:00,-4.45,80.1,2007,12,22,"2007/8"
2007-12-22 17:30:00,-3.47,70.2,2007,12,22,"2007/8"
2007-12-22 17:45:00,-3.92,73,2007,12,22,"2007/8"
2007-12-22 18:00:00,-3.81,72.1,2007,12,22,"2007/8"
2007-12-22 18:15:00,-3.83,71.4,2007,12,22,"2007/8"
2007-12-22 18:30:00,-1.63,59.82,2007,12,22,"2007/8"
2007-12-22 18:45:00,-1.57,60.28,2007,12,22,"2007/8"
2007-12-22 19:00:00,-2,69.02,2007,12,22,"2007/8"
2007-12-22 19:15:00,-2.66,71.8,2007,12,22,"2007/8"
2007-12-22 19:30:00,-1.28,59.05,2007,12,22,"2007/8"
2007-12-22 19:45:00,-2.16,67.38,2007,12,22,"2007/8"
2007-12-22 20:00:00,-1.82,60.65,2007,12,22,"2007/8"
2007-12-22 20:15:00,-2.05,74.4,2007,12,22,"2007/8"
2007-12-22 20:30:00,-0.84,63.33,2007,12,22,"2007/8"
2007-12-22 20:45:00,0.07,54.39,2007,12,22,"2007/8"
2007-12-22 21:00:00,0.98,52.3,2007,12,22,"2007/8"
2007-12-22 21:15:00,0.31,53.84,2007,12,22,"2007/8"
2007-12-22 21:30:00,0.01,51.68,2007,12,22,"2007/8"
2007-12-22 21:45:00,0.82,58.67,2007,12,22,"2007/8"
2007-12-22 22:00:00,1.18,53.76,2007,12,22,"2007/8"
2007-12-22 22:15:00,0.47,58.85,2007,12,22,"2007/8"
2007-12-22 22:30:00,0.66,68.12,2007,12,22,"2007/8"
